Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
921,921,0.6076504,-0.079263195,-0.6120677,0.17913176,843.1503848828867,5,905.1716695153306,843.1503848828867,805.475349209854,33.11068481900434,1.8637460034922937,0.84315038488288,-0.08007536316683561,0.059335825967236334,4613,4603619,1000,1000.0,1000,0.0,0.99910575,-0.0080100335,-0.9969796,0.5680149,-312.0020693827027,1,-312.0020693827027,-312.0020693827027,-312.0020693827027,0.0,1.5084958763285394,-0.3120020693827024,-3.64257307299318,0.6168692368928262,1666,923000,1000,1000.0,1000,0.0,923000,0.006459175143390894,19.41996247228235,7.590407467912883,1.615167077165097,0.009632894303649664,8.702424180693924,1.4958284287713468,42224.15865523135,4.3248292058706284e-05,21.959736,-5.044734,-7.8104544,1.9046553,-420.07776,456.05457,416.17365,291.74927,42.526638,455.14163,415.46805,283.58157,43.077374,456.31668,415.99377,291.91043,42.330753,14.584361,10.186204,922000,0.9905122,-0.0090301335,-0.9874578,0.19147222,-0.13989763,-0.26175037,-1.6376773,0.11545871,0.86944723,0.77409637,0.19443113,0.072575994
922,922,0.4536351,-0.08515635,-0.5810406,0.19088854,822.738815968393,5,836.0953556260566,822.738815968393,790.0091476477613,16.667134290237037,1.5982033532794588,0.8227388159683946,0.18524443034539662,0.03676591499662407,4618,4608619,1000,1000.0,1000,0.0,0.9937033,-0.026945032,-0.9944783,0.55164015,44.95111613827064,1,44.95111613827064,44.95111613827064,44.95111613827064,0.0,2.3290502671538724,0.04495111613827063,-2.167750978197435,0.7147667799932282,1667,924000,1000,1000.0,1000,0.0,924000,0.006447541061788797,22.866254571825266,6.928036249708384,1.454007048625499,0.5244971201755106,7.431496136356145,6.521728531923145,42261.98629199993,4.1943974792957306e-05,0.4838469,-5.14202,-8.416581,0.9330636,-420.82907,455.85724,416.1106,306.4509,43.12037,457.02267,415.9616,298.57858,43.81345,458.8449,416.60046,296.0379,44.02438,7.2849836,13.849127,923000,0.7921733,-0.02209999,-0.8148282,0.18432188,-0.14151381,-0.2589231,-1.0542896,0.093691304,0.8680432,0.77503055,0.34843987,0.06526332
923,923,0.48802358,-0.08947585,-0.4904517,0.2093426,792.7595997442925,5,807.9601365490555,792.7595997442925,784.8666058038608,7.944699352617892,1.7896845857393564,0.7927595997442947,0.21267379042498524,0.042546236165066934,4623,4613619,1000,1000.0,1000,0.0,0.9978094,-0.017471604,-0.99611324,0.5560742,-128.7638492065272,1,-128.7638492065272,-128.7638492065272,-128.7638492065272,0.0,2.442420879565582,-0.12876384920652725,-2.0626856696722893,0.6593588631156733,1668,925000,1000,1000.0,1000,0.0,925000,0.006553790997713804,25.52816005423665,7.395075878594071,1.4681120021268725,0.41744906082749367,7.935434533283114,8.305488412734121,42317.59651932446,4.637567326426506e-05,14.581196,-5.0871167,-8.265567,1.5669081,-419.7568,462.43057,414.36017,-1.2984879,50.107197,464.52914,414.76764,31.237848,49.394413,463.91547,414.4803,50.542496,48.201088,13.980113,21.602383,924000,0.8659903,-0.014145894,-0.9963886,0.19681914,0.12151394,-0.26320422,-0.97353876,0.09284017,1.1292051,0.77172756,0.37774393,0.066301554
924,924,0.4370807,-0.058999896,-0.6879854,0.23124255,772.1985583713644,5,788.213142637865,772.1985583713644,751.9157156444186,15.867347744579778,1.9088939482718672,0.7721985583713719,0.14483991702755272,0.052876163391046005,4628,4618619,1000,1000.0,1000,0.0,0.9987251,-0.006073249,-0.9947028,0.5713574,-293.29838116055925,1,-293.29838116055925,-293.29838116055925,-293.29838116055925,0.0,1.7343248662225828,-0.29329838116055895,-2.241574786123141,0.57747340941693,1669,926000,1000,1000.0,1000,0.0,926000,0.0064885420724749565,20.017747953068465,7.2925972319208086,1.586422654800117,0.009773263242095709,8.195356532465667,2.927064500749111,42373.983301748056,4.522781819105148e-05,0.072443485,-4.9862823,-8.632442,1.0379304,-424.1574,457.22733,419.8245,226.4163,42.929356,457.27075,419.99713,310.469,41.012424,457.55353,419.4261,311.706,41.501904,74.47958,73.87307,925000,0.90652215,-0.016171843,-0.90298057,0.19473785,-0.13811871,-0.25995147,-0.89839274,0.096120365,0.8709953,0.77443063,0.40722364,0.067683235
925,925,0.48473293,-0.0614335,-0.5179349,0.19517915,827.7180199859288,5,847.3122617126294,827.7180199859288,808.9923028495374,12.467007933918556,1.4388243712066777,0.8277180199859219,-0.3055389224804237,0.04613212647494517,4633,4623619,1000,1000.0,1000,0.0,0.99508125,-0.013257788,-0.99303025,0.5506015,-14.163508444978293,3,11.392661900327838,-14.163508444978293,-41.018104863823616,21.416295211869325,2.4319841831905555,-0.042490525334934894,-2.2175760432913734,0.6922119706323575,1672,927000,379,333.3333333333333,271,45.63867755411948,927000,0.006505920086055994,24.2517504026182,6.966542514972389,1.4723942331038415,0.38390506943687797,7.32714692177251,8.095214421395212,42421.72557180701,4.1321851313114166e-05,13.1551895,-5.0416374,-12.926087,1.5541849,-419.72296,455.92358,414.47076,126.74659,48.725967,460.65363,415.33136,127.410255,47.946026,465.08884,415.51617,132.72078,47.853138,62.940018,66.788666,926000,0.9998951,-0.00908423,-0.95377356,0.19185692,-0.009549833,-0.2654515,-1.3728511,0.11673412,0.9904956,0.7714715,0.2533835,0.075502954
926,926,0.47709966,-0.08596928,-0.6208396,0.19081804,821.9054526680942,5,834.8970370691014,821.9054526680942,811.8546976440336,10.23194950511203,1.7504886530578396,0.8219054526680913,0.14219258709875804,0.045880903747619925,4638,4628619,1000,1000.0,1000,0.0,0.99465775,-0.024196463,-0.9972799,0.55546135,-64.74138295096998,1,-64.74138295096998,-64.74138295096998,-64.74138295096998,0.0,2.4912603372322537,-0.06474138295097003,-2.43997370683808,0.7421575116149516,1673,928000,1000,1000.0,1000,0.0,928000,0.006482949946075678,19.08583595044911,7.5955242230556905,1.6211962043307722,0.9020044808275998,7.703530862927437,1.2570530730299652,42460.689045134,4.4156331568956375e-05,9.682762,-4.971533,-8.956623,1.8562142,-419.00696,457.12527,414.94922,-1.4859617,52.6598,454.83893,414.2768,-58.34394,53.714226,456.81046,414.8714,12.462233,51.21396,25.192085,26.64834,927000,0.988591,-0.022212144,-0.9928528,0.19809327,-0.13415624,-0.2701131,-1.9260517,0.14266697,0.8744534,0.7695339,0.14572242,0.08176339
927,927,0.6149827,-0.03706468,-0.63514197,0.23091549,780.0377643369309,5,814.1656802923724,780.0377643369309,754.3450887048571,27.239604277290102,1.524016447592601,0.7800377643369257,-0.26066703614472075,0.05071276377219603,4643,4633619,1000,1000.0,1000,0.0,0.99440235,0.0019339452,-0.99772733,0.5664966,-245.10910000508898,1,-245.10910000508898,-245.10910000508898,-245.10910000508898,0.0,1.8292563445050767,-0.24510910000508881,-3.2545599270928296,0.6235350752893007,1674,929000,1000,1000.0,1000,0.0,929000,0.006504079792648554,19.38462140224874,6.943570002913475,1.4808686347678304,0.3603977910242975,7.656649941578507,2.9365883781574667,42495.82245786395,4.257401451468468e-05,-0.7116461,-5.212731,-7.2751026,0.88125604,-427.72058,456.26147,422.66772,286.92337,41.870945,457.12393,423.15567,285.23608,42.19975,458.65378,423.43106,288.778,42.10555,9.173507,11.265715,928000,0.79600155,0.009175818,-0.9085261,0.16752103,-0.15643136,-0.2474637,-1.3971364,0.09550025,0.8551902,0.78386086,0.24730411,0.06149801
928,928,0.54619193,-0.06433945,-0.67992824,0.18171477,848.6710203152863,5,860.7164759530306,848.6710203152863,835.2565572652632,9.170129083011911,1.7700968206875476,0.8486710203152841,-0.1081629963260009,0.046060077129292325,4648,4638619,1000,1000.0,1000,0.0,0.99513924,-0.015406347,-0.9962312,0.56162536,-145.87486090037828,1,-145.87486090037828,-145.87486090037828,-145.87486090037828,0.0,1.9875864096404694,-0.14587486090037816,-1.8287921516389778,0.6021270998913945,1675,930000,1000,1000.0,1000,0.0,930000,0.006465029902756214,19.72249468974769,7.734727284871042,1.638605262618512,0.009356057271361351,8.324442370794713,2.008856507949531,42542.69483493874,4.217633977532387e-05,-1.5643373,-5.185788,-7.949749,0.8298425,-419.77307,456.0894,415.416,300.36346,42.474503,457.6879,414.98248,311.74808,42.325317,455.9905,415.4151,314.31882,42.303005,16.516386,9.894484,929000,0.74852145,-0.010591736,-0.9211449,0.18563862,-0.12973548,-0.26116207,-0.8050794,0.08661893,0.8783277,0.7729138,0.44705242,0.0624213
929,929,0.56920314,-0.085515834,-0.6429371,0.16870654,853.5612879097158,5,892.1513226026235,853.5612879097158,745.2176934664399,54.52491836085556,1.1164398257807702,0.8535612879097123,-0.6052560701480794,0.07582485484321834,4653,4643619,1000,1000.0,1000,0.0,0.99425846,-0.01720938,-0.99567896,0.5638827,-80.4462824791645,2,-0.987025042552546,-80.4462824791645,-159.90553991577644,79.45925743661195,2.114505219425559,-0.16089256495832882,-2.207577588908825,0.6572068625924633,1677,931000,875,500.0,125,375.0,931000,0.006416741758584976,17.613475166726857,6.9613407221622765,1.4658355908468366,0.16265954123809934,7.337211921811104,1.6799677680246532,42576.9370139651,4.288088530302048e-05,6.4821134,-5.075219,-8.235077,1.3046554,-421.8635,456.36655,418.59714,294.68625,43.111004,454.728,417.6678,285.63855,42.53992,454.96213,417.52142,252.35896,43.63798,20.304638,33.84303,930000,0.956561,-0.017491529,-0.9612031,0.18252529,-0.1444533,-0.24981767,-1.2639068,0.10577139,0.8654953,0.78273475,0.282548,0.067998536
930,930,0.6285645,-0.07383551,-0.61695755,0.19222087,826.9824535501784,5,843.9303894971484,826.9824535501784,808.806303751393,11.250889555803067,1.3892611276511904,0.8269824535501821,-0.15114329207048405,0.04412467232303565,4658,4648619,1000,1000.0,1000,0.0,0.9948485,-0.005845079,-0.9964478,0.5644947,-310.7922859711772,1,-310.7922859711772,-310.7922859711772,-310.7922859711772,0.0,1.9834836918379914,-0.31079228597117736,-2.399732620727974,0.587984599888021,1678,932000,1000,1000.0,1000,0.0,932000,0.006502765230834484,18.91935371980071,8.8485959302634,1.641331048682332,0.00930390227586031,7.680674707982689,0.7329038721509278,42624.03096629353,4.1493214666843414e-05,1.0887651,-5.15204,-8.282551,0.87694836,-420.32123,456.7191,416.77582,158.79108,45.975845,455.5034,415.75665,76.48013,48.335957,455.96286,416.0396,173.36908,45.44899,34.75389,10.111665,931000,0.77526027,-0.013221322,-0.9471473,0.1714941,-0.15048893,-0.25749093,-1.2661643,0.08952318,0.86028725,0.775856,0.28191087,0.06220415
931,931,0.44896924,-0.05643922,-0.65041494,0.19957414,827.8794871879716,5,883.9054055149602,827.8794871879716,721.4302845303861,59.09196401405971,2.368733446055169,0.8278794871879709,-0.0006428509282632167,0.09419408438274883,4663,4653619,1000,1000.0,1000,0.0,0.9906635,-0.020273186,-0.99566704,0.5494421,-50.44523775212578,1,-50.44523775212578,-50.44523775212578,-50.44523775212578,0.0,2.581131806161536,-0.05044523775212585,-3.659660687475456,0.7862447229390932,1679,933000,1000,1000.0,1000,0.0,933000,0.006510461680591106,19.16759204538539,6.989899719599634,1.4577831872738898,0.43411511136218905,7.666275227442384,2.6129600647836924,42660.08075932646,4.82732430100441e-05,3.3397982,-5.0009027,-7.43943,1.2071838,-416.76624,456.48553,413.3148,273.11783,45.052567,455.27505,412.46027,285.6167,45.008026,455.75287,411.8947,272.66684,45.449154,12.71175,18.394835,932000,0.94671476,-0.02567367,-0.94538456,0.20040657,-0.11627027,-0.26685542,-1.3008367,0.108567834,0.8902346,0.7698668,0.27230388,0.072529934
932,932,0.57721066,-0.04384061,-0.7172871,0.18798569,852.5832415353168,5,891.8793519232762,852.5832415353168,819.3977914169291,31.827121806427694,1.8164752326871056,0.8525832415353188,0.1820696076953242,0.058978238197825036,4668,4658619,1000,1000.0,1000,0.0,0.99279547,-0.008909854,-0.99749833,0.55291826,-87.21402232915469,1,-87.21402232915469,-87.21402232915469,-87.21402232915469,0.0,3.009157895419577,-0.08721402232915457,-2.175461617547031,0.7139290478420662,1680,934000,1000,1000.0,1000,0.0,934000,0.006443619262427092,16.55979617778212,7.050749548245221,1.5604654541239142,0.009572552051395178,7.906747885979712,0.025771603919565678,42701.62197106192,4.551419988274574e-05,10.149708,-5.0355606,-8.592825,1.460263,-423.05988,456.93045,418.75845,292.67392,42.50047,456.5571,417.914,289.5051,42.4959,469.792,419.01196,274.0435,42.611378,14.274746,27.747465,933000,0.96615076,-0.009866067,-0.9901653,0.1902446,-0.14832461,-0.252805,-1.638518,0.110070534,0.8621512,0.7805867,0.19426773,0.06841021
933,933,0.40809005,-0.032715227,-0.54633296,0.19140169,847.3575482353687,5,855.7244563403642,847.3575482353687,839.4347284542323,6.386439156541509,1.8839974495281526,0.8473575482353662,0.2417471211315042,0.04038302133430385,4673,4663619,1000,1000.0,1000,0.0,0.9913304,-0.020757647,-0.9992168,0.56089115,-200.65422874577908,1,-200.65422874577908,-200.65422874577908,-200.65422874577908,0.0,1.641792291045957,-0.20065422874577887,-2.389128322220957,0.6158798135666113,1681,935000,1000,1000.0,1000,0.0,935000,0.006489820312708616,31.374212007038295,6.99877183418721,1.474194492213428,0.16535731311887503,7.294721739366651,15.434635824989527,42744.874686776195,4.098284989595413e-05,1.7799006,-5.089926,-8.658087,1.0062422,-419.00183,456.8898,413.2785,283.31216,43.434586,460.4139,414.3736,270.5452,43.95427,460.85962,414.4202,280.53342,43.261974,11.646168,16.87035,934000,0.90962034,-0.0062203566,-0.9255423,0.1853558,-0.07122952,-0.25580302,-0.7746054,0.09209967,0.9312481,0.7773982,0.4608856,0.06578762
934,934,0.55739415,-0.030808562,-0.6954874,0.20620708,828.0237184437926,5,861.5613163745392,828.0237184437926,810.593108936425,19.179890341607805,2.246325693958258,0.828023718443792,0.22637487410234758,0.06564323658084645,4678,4668619,1000,1000.0,1000,0.0,0.98990333,-0.008870174,-0.99566853,0.5551791,-200.97384918592965,1,-200.97384918592965,-200.97384918592965,-200.97384918592965,0.0,1.8704267917517154,-0.20097384918592956,-2.0727771919967948,0.6139577289532634,1682,936000,1000,1000.0,1000,0.0,936000,0.006481324788182974,17.335542532615364,7.673053096048534,1.632443757262081,0.009228202980011702,7.989701456390321,0.024587817024439573,42786.05279844813,4.687812179327011e-05,10.878642,-5.0630655,-7.9474783,1.2921555,-422.80048,455.98492,419.33743,285.3605,41.70694,458.19238,418.70245,286.42896,41.35018,461.3607,418.04343,286.17908,41.778873,13.295729,11.280845,935000,0.89887035,-0.007108607,-0.9510704,0.18072464,-0.14031343,-0.2616611,-1.7473302,0.112794526,0.8690858,0.7739437,0.17423852,0.07068361
935,935,0.5332085,-0.05416087,-0.7457109,0.19030283,844.8262745436912,5,848.6859408468193,844.8262745436912,835.9796776898957,4.77880273817152,1.806001615339226,0.8448262745436974,0.1779309742705525,0.037024981016420565,4683,4673619,1000,1000.0,1000,0.0,0.9978034,0.0059132404,-0.9982112,0.57141745,-332.1961944262597,1,-332.1961944262597,-332.1961944262597,-332.1961944262597,0.0,1.053905854153945,-0.33219619442625986,-2.2429574352766135,0.5401227164903889,1683,937000,1000,1000.0,1000,0.0,937000,0.006455531809478998,21.879397509153932,7.119923138059676,1.4859627089463174,0.009268690831959248,7.696048185694963,5.561696409247816,42837.45951750735,4.2844563722610474e-05,38.097412,-4.9840384,-8.938841,2.8475578,-421.06372,458.6073,417.09686,-2.7350159,50.100166,457.73294,416.8462,-37.61807,51.49899,458.31815,416.8785,-15.911058,51.08538,13.513194,11.011908,936000,0.99998724,-0.022248857,-0.99941283,0.20655413,-0.079604164,-0.25531664,-1.1682448,0.10359121,0.9234818,0.7784622,0.31091216,0.07074334
936,936,0.64560395,-0.04241683,-0.76160544,0.23491515,772.2565012876017,5,798.6662548731007,772.2565012876017,753.3255411439701,18.58617417741887,1.590995207980158,0.7722565012876006,0.16127903887264872,0.046166665534121624,4688,4678619,1000,1000.0,1000,0.0,0.99512786,0.0060832985,-0.9928253,0.55937356,-297.3057808041752,1,-297.3057808041752,-297.3057808041752,-297.3057808041752,0.0,1.6013447338000786,-0.2973057808041753,-2.3489331783596747,0.6258186067685825,1684,938000,1000,1000.0,1000,0.0,938000,0.006480894982814789,28.406048310454935,7.017922343686223,1.477412210777402,0.141218489035964,7.280225657392293,12.48274693172425,42878.45118467044,4.178285598754883e-05,-2.6457763,-5.2417784,-9.083305,0.7655499,-423.2898,456.79434,419.07184,274.55893,42.084778,455.41617,418.33667,288.86203,42.308636,455.68918,418.79773,283.12228,42.24456,21.889183,13.701434,937000,0.62674344,-0.009278458,-0.7772393,0.16394812,-0.14412975,-0.25452304,-0.7931868,0.07992588,0.8657754,0.7776492,0.4524008,0.05797773
937,937,0.60154736,-0.023548353,-0.6618159,0.23496369,777.291227383034,5,782.7974873117964,777.291227383034,770.5503639765574,4.362153103715972,1.903150425349368,0.7772912273830413,0.04438027146811829,0.04077931824488896,4693,4683619,1000,1000.0,1000,0.0,0.99501836,-0.0076589594,-0.9968266,0.5668212,-327.1439932126592,1,-327.1439932126592,-327.1439932126592,-327.1439932126592,0.0,1.304939315315067,-0.3271439932126594,-2.7867764001293436,0.5670186857474284,1685,939000,1000,1000.0,1000,0.0,939000,0.00651129987090826,20.32492819521576,7.537307729944587,1.6465454492717981,0.06296832719817758,8.56482590874657,2.506713157054037,42928.21164943557,5.6323129683732986e-05,9.258322,-5.000593,-7.5412984,1.2922839,-415.3557,460.4762,411.7568,22.301846,50.276627,456.28394,411.2066,65.66344,48.976562,456.03748,410.88153,36.979336,49.71815,25.002125,17.572855,938000,0.9847704,-0.004196323,-0.9981581,0.20054835,0.06993456,-0.2608859,-0.98280764,0.095013075,1.072438,0.773641,0.37425885,0.067231886
938,938,0.5845734,-0.04704974,-0.67143404,0.18721732,850.9451120956128,5,879.4331527266288,850.9451120956128,802.1710229140793,25.93232682878581,2.3190308483026536,0.8509451120956139,0.09803508828850283,0.06208738210777182,4698,4688619,1000,1000.0,1000,0.0,0.99314237,-0.020895068,-0.99679136,0.56996214,-196.97129159635537,1,-196.97129159635537,-196.97129159635537,-196.97129159635537,0.0,2.214133523521909,-0.1969712915963555,-2.350089044373166,0.6483552650806695,1686,940000,1000,1000.0,1000,0.0,940000,0.006467116996645927,18.152264311909676,7.026067522354424,1.481933384668082,0.0093760397285223,7.332063102163374,2.296313724014908,42975.00194808422,4.342198371887207e-05,-0.65712166,-5.139553,-7.824483,0.878396,-417.98526,455.66165,414.6197,290.20782,42.909077,456.47675,413.78293,286.33954,43.248997,456.8733,413.51025,287.98566,43.669727,17.35814,14.458378,939000,0.9236905,-0.01448511,-0.89984286,0.19591004,0.029613748,-0.263193,-1.0527328,0.10417009,1.0300566,0.77244043,0.34898275,0.07151713
939,939,0.62148833,-0.06754248,-0.62435174,0.14801045,892.4802405090419,5,941.492986997388,892.4802405090419,834.9778553393473,35.43096143326118,1.4904218698924183,0.8924802405090392,0.2380862701099129,0.049861965031260204,4703,4693619,1000,1000.0,1000,0.0,0.989607,-0.009650857,-0.9952629,0.55167776,-73.29709521963788,1,-73.29709521963788,-73.29709521963788,-73.29709521963788,0.0,1.9132025407121152,-0.07329709521963781,-2.2907813303834472,0.7004772686079578,1687,941000,1000,1000.0,1000,0.0,941000,0.006437999662011862,23.71980504086241,7.098084362223744,1.4658950180746615,0.20366174774244428,7.408538200426847,7.5371375707909465,43016.456574921496,5.0141941756010056e-05,2.6101937,-5.1285625,-8.414099,1.0067499,-421.57504,457.28897,418.48734,277.52856,42.19396,456.77066,417.00592,274.1057,42.521835,455.9386,417.2762,275.45605,42.46222,13.821279,11.753955,940000,0.886477,-0.011178986,-0.8938281,0.18057714,0.00036173477,-0.24933976,-0.99395025,0.0865489,1.0003618,0.7820357,0.37011176,0.061098415
940,940,0.58049417,-0.020145597,-0.5300597,0.27972928,681.5816199970907,5,693.2685315421907,681.5816199970907,673.9542151774481,6.517780630083912,2.0323781731722237,0.6815816199970853,-0.2938304448550455,0.061128181021578604,4708,4698619,1000,1000.0,1000,0.0,0.9946309,0.0068064216,-0.9923568,0.558347,-191.66897981209743,1,-191.66897981209743,-191.66897981209743,-191.66897981209743,0.0,2.1415479409314644,-0.1916689798120975,-2.576744901006764,0.6798598919566657,1688,942000,1000,1000.0,1000,0.0,942000,0.00653416384011507,20.788747033569962,7.665097811724991,1.6288942280225456,0.009651204105466604,8.290830590296537,3.18769054627046,43072.20214260928,4.848930984735489e-05,8.798021,-4.963011,-8.415032,1.4758583,-420.0689,456.5368,414.48795,-0.6036857,51.10421,457.5648,415.49933,136.54019,46.972775,457.8041,414.92737,37.46053,50.00995,84.17143,19.314253,941000,0.99207896,0.0054924414,-0.9278971,0.21904191,-0.14474487,-0.27456737,-1.4928368,0.116401054,0.865243,0.7644609,0.22473422,0.075466745
941,941,0.59345347,-0.025745735,-0.6496954,0.29907188,636.9121394326849,5,643.0315066637038,636.9121394326849,631.0164105211219,4.9594743557221115,2.0506022554962975,0.6369121394326849,-0.2739341497154322,0.06854177356730302,4713,4703619,1000,1000.0,1000,0.0,0.9911169,-0.0016606231,-0.99365574,0.54755926,-17.33402193997832,1,-17.33402193997832,-17.33402193997832,-17.33402193997832,0.0,2.890687405996396,-0.017334021939978392,-2.1274762820967315,0.7316902507833204,1689,943000,1000,1000.0,1000,0.0,943000,0.006505236029624939,22.431032710243016,7.104669879656285,1.4651329009793699,0.009476338978856802,7.353413906414062,6.491777678951621,43118.705738376826,5.67692331969738e-05,-2.7296567,-5.154872,-7.448311,0.7245181,-420.30078,457.4633,415.03433,285.32727,46.07061,457.8631,415.80487,285.9761,46.064716,458.25504,415.93118,288.73737,45.986202,15.769426,15.4709635,942000,0.7296803,-0.0025539743,-0.79130155,0.17047676,-0.1439898,-0.25636098,-0.6595042,0.075859025,0.8658966,0.7760021,0.51710767,0.055421323
942,942,0.60141087,-0.038956605,-0.67685485,0.20879906,817.5277156117643,5,888.004400904357,817.5277156117643,796.7183745180782,35.36744196660134,1.9655499745158478,0.8175277156117736,0.13107189003280295,0.05684305291437619,4718,4708619,1000,1000.0,1000,0.0,0.99700344,-0.006918222,-0.9945301,0.56118345,-245.82634378219228,1,-245.82634378219228,-245.82634378219228,-245.82634378219228,0.0,2.1839264429377905,-0.2458263437821918,-2.5236416462936733,0.7061600949737332,1690,944000,1000,1000.0,1000,0.0,944000,0.006563645321875811,16.684720538556576,7.562094538938254,1.64319117506966,0.009218785911798477,7.4361307034268975,0.02747120102867484,43151.61388218636,5.048885941505432e-05,4.451769,-5.149246,-8.131344,1.0730513,-424.1861,457.5604,418.925,286.32254,43.662727,458.56436,419.6505,288.98978,43.810646,457.52316,419.69116,290.79913,43.684715,12.619981,18.649683,943000,0.9600232,-0.001846509,-0.941589,0.17593086,-0.14233601,-0.24905968,-1.3592484,0.096427985,0.8673298,0.7827258,0.25685376,0.063370384
943,943,0.44723344,-0.069586694,-0.68516994,0.23022991,767.1056650855965,5,789.6749777104054,767.1056650855965,751.0543097649854,13.188764799651912,2.108008472901978,0.7671056650855944,-0.21389360171486405,0.053487119813981465,4723,4713619,1000,1000.0,1000,0.0,0.99871236,-0.021182355,-0.99476254,0.5672078,-233.281148738066,1,-233.281148738066,-233.281148738066,-233.281148738066,0.0,1.9311935963655533,-0.23328114873806596,-2.1704011563707946,0.6022451194772355,1691,945000,1000,1000.0,1000,0.0,945000,0.006465004291385412,23.623276397120208,6.945982349105179,1.4822268360294402,0.009367173071950674,7.295578671619296,7.883611822035164,43196.621882383246,4.454096779227257e-05,38.643578,-4.7062206,-7.4118176,3.3831947,-419.0047,455.95782,414.2475,0.071423575,53.861347,457.03247,415.73383,-18.303154,53.618397,459.1281,415.21432,-61.31122,55.231346,15.270719,45.72886,944000,0.99937934,-0.02657528,-0.99937946,0.20981957,1.601046,-0.26323038,-1.2253567,0.1420083,4.9582157,0.77801305,0.29365292,0.17757337
944,944,0.54639673,-0.014373167,-0.6827259,0.16924202,886.389244496792,5,940.6157285937132,886.389244496792,842.5799040465168,40.38513488752531,1.8097930138834983,0.8863892444968041,0.08097331105958316,0.07528555405483307,4728,4718619,1000,1000.0,1000,0.0,0.9917715,0.0025188609,-0.9955463,0.566752,-206.33567558673042,1,-206.33567558673042,-206.33567558673042,-206.33567558673042,0.0,2.108227368587049,-0.20633567558673047,-2.1086514911272345,0.5775176788980098,1692,946000,1000,1000.0,1000,0.0,946000,0.0065029277466237545,16.930757492780685,7.564332473091781,1.5065157976932824,0.009489491116255522,7.812171606346965,0.031694205943495035,43231.716709019616,5.0990842282772064e-05,7.14968,-5.0881953,-7.6427546,1.1978283,-422.0705,458.20538,416.80203,168.40312,45.468155,456.1947,417.5791,289.9521,43.127174,455.71713,417.55408,295.15338,43.09019,139.04152,137.0377,945000,0.9841536,0.016049493,-0.98004746,0.17606927,-0.15517703,-0.25702357,-1.2599776,0.09848943,0.8562636,0.7767087,0.28366038,0.06554046
945,945,0.6019662,-0.051633324,-0.61114323,0.19264637,839.1263532322915,5,868.9589787108141,839.1263532322915,819.5256101179149,23.054788946114364,2.2078363952636195,0.8391263532322825,-0.10515939999954371,0.05838225940949432,4733,4723619,1000,1000.0,1000,0.0,0.9924308,0.0026705656,-0.99361104,0.5604681,-216.9053733467928,1,-216.9053733467928,-216.9053733467928,-216.9053733467928,0.0,1.8914725098944745,-0.21690537334679283,-2.3960141133281327,0.6595886066385515,1693,947000,1000,1000.0,1000,0.0,947000,0.006478631868958473,17.222326867748052,6.949240391142666,1.4672335828654468,0.009458871092647314,7.269130249042064,1.5207405518740416,43282.12331119785,4.458986222743988e-05,0.5072036,-5.074392,-8.123083,1.1172844,-417.8557,456.09863,411.88257,75.34215,51.298004,457.00534,413.5154,263.5873,46.78222,457.37585,412.86084,233.99707,47.802776,344.11646,373.40106,946000,0.8865203,-0.0014470922,-0.8990475,0.19293305,-0.08927823,-0.26333892,-1.2980889,0.1056188,0.9145911,0.77235913,0.27305314,0.07073989
